Longitude,Latitude,Name
144.7167511,13.4718971,War in the Pacific NHP - T Stell Newman Visitor Center
-77.03375,38.88947,Washington Monument - Madison Dr NW & 15th St NW Washington DC 20001>202-426-6841 
-77.0373612,38.8881302,Washington Monument - Visitor Center
-99.69883,36.6175,Washita Battlefield NHS - Roger Mills OK 73851>580-497-2742 
-73.45325,41.25806,Weir Farm NHP - 735 Nod Hill Rd Wilton CT 06897>203-834-1896 
-73.4564285,41.2566986,Weir Farm NHP - Burlingham House Visitor Center
-77.04561,38.886,West Potomac Park - W Basin Dr SW Washington DC 20024>202-485-9880 
-122.94043,40.73528,Whiskeytown Shasta Trinity NRA - 111 Garden Gulch St Weaverville CA 96093 
-122.5200272,40.6150513,Whiskeytown Shasta Trinity NRA - Visitor Information Center/Overlook
-77.03505,38.89767,White House - 1600 Pennsylvania Ave NW Washington DC 20500>202-456-1414 
-77.0329895,38.8951149,White House - Visitor Center
-106.17013,32.77971,White Sands NP - 19955 US 70 Alamogordo NM 88310>575-479-6124 
-106.172368,32.779536,White Sands NP - Between MM 199 and 200 on US-70 NM
-106.1726608,32.7802581,White Sands NP - Entrance Station
-106.1722183,32.779644,White Sands NP - White Sands Visitor Center
-118.45983,46.04,Whitman Mission NHS - 405 W Main St Walla Walla WA 99362>509-529-2761 
-118.4637451,46.041378,Whitman Mission NHS - Whitman Mission Visitor Center
-84.50716,39.11972,William Howard Taft NHS - 2038 Auburn Ave Cincinnati OH 45219>513-684-3262 
-84.5082626,39.1175041,William Howard Taft NHS - Visitor Center
-93.59511,33.66717,William J Clinton Birthplace Home NHS - 117 S Hervey St Hope AR 71801>870-777-4455 
-93.41855,37.11556,Wilson's Creek NB - Brookline Township MO 65619>417-732-2662 
-93.4197998,37.1156273,Wilson's Creek NB - Visitor Center
-103.43173,43.5909,Wind Cave NP - Highland Ridge Rd Fairburn SD 57738>605-745-4600 
-103.4781265,43.5561485,Wind Cave NP - Wind Cave Visitor Center
-77.26055,38.93694,Wolf Trap National Park for the Performing Arts - 1551 Trap Rd VA 22182>703-255-1800 
-76.79991,42.91083,Women's Rights NHP - 136 Fall St Seneca Falls NY 13148>315-568-0024 
-76.8000717,42.9105873,Women's Rights NHP - Visitor Center
-75.581496,39.800277,Woodlawn NM - 47 Adams Dam Rd Wilmington DE 19807 
-77.032908,38.896009,World War I Memorial - DC 20004>202-426-6841
-77.032778,38.896111,World War I Memorial - Washington DC 20045>202-426-6841
-122.36313,37.90619,World War II Home Front NHP - 1414 Harbour Way S #3000 Richmond CA 94804>510-232-5050 
-143.21491,61.24284,Wrangell-St. Elias NP - Edgerton Hwy Chitina AK 99566 
-141.99843,61,Wrangell-St. Elias NP & Preserve - Edgerton Hwy Chitina AK 99566 
-75.66663,36.01417,Wright Brothers NMEM - 1000 N croatan Hwy Kill Devil Hills NC 27948>252-441-7430 
-75.6677017,36.0208359,Wright Brothers NMEM - Visitor Center
-111.38533,35.56556,Wupatki NM - 25137 N Wupatki Loop Rd Flagstaff AZ 86004>928-679-2365 
-111.371666,35.5202904,Wupatki NM - Wapatki Visitor Center
-174.44393,52.13806,WW II Valor in the Pacific NM Atka Island - Atka Island AK 99547 
172.90944,52.9025,WW II Valor in the Pacific NM Attu Island - Attu Island AK 
-157.95891,21.36389,WW II Valor in the Pacific NM Ford Island- 319 Lexington Blvd #37 Honolulu - HI 96818>808-441-1000 
177.46,51.96417,WW II Valor in the Pacific NM Kiska - Kiska AK 
-157.94878,21.365,WW II Valor in the Pacific NM USS Arizona - 1 Arizona Memorial Pl Honolulu HI 96818>808-422-3300 
-157.95293,21.36339,WW II Valor in the Pacific NM USS Oklahoma - 1 Arizona Memorial Pl Honolulu HI 96818>808-422-3300 
-157.96128,21.36889,WW II Valor in the Pacific NM USS Utah- 1 Arizona Memorial Place Honolulu - HI 96818>808-422-3300 
-121.37337,41.88944,WW II Valor in the Pacific Tule Lake Relocation Center -800 Main St Tulelake - CA 96134>530-667-8119 
-110.6994705,44.9763489,Yellowstone NP - Albright Visitor Center
-110.4919052,44.7346993,Yellowstone NP - Canyon Village Visitor Center
-110.003891,44.488533,Yellowstone NP - Entrance Station-East Entrance
-110.6667938,44.1357536,Yellowstone NP - Entrance Station-South Entrance
-111.0919037,44.6572227,Yellowstone NP - Entrance Station-West Entrance
-110.3733215,44.5617409,Yellowstone NP - Fishing Bridge Visitor Center
-110.61213,44.79573,Yellowstone NP - Grand Loop Rd Yellowstone National Park WY 82190>307-344-7381 
-110.5563202,44.3936234,Yellowstone NP - Grant Village Visitor Center
-110.8294907,44.4587822,Yellowstone NP - Old Faithful Visitor Center
-76.50495,37.22493,Yorktown National Cemetery - 1000 Colonial National Historic Pkwy Yorktown VA 23690>757-898-2410 
-119.7297821,37.6875153,Yosemite NP - Entrance Station-Arch Rock Entrance
-119.8741837,37.8007698,Yosemite NP - Entrance Station-Big Oak Flat Entrance
-119.8415222,37.8934593,Yosemite NP - Entrance Station-Hetch Hetchy Entrance
-119.6324463,37.5069656,Yosemite NP - Entrance Station-South Entrance
-119.2582092,37.9107208,Yosemite NP - Entrance Station-Tioga Pass Entrance
-119.593556,37.745663,Yosemite NP - Northside Dr Yosemite National Park CA 95389>209-372-0200 
-119.3744812,37.8715324,Yosemite NP - Tuolumne Meadows Visitor Center
-119.5872879,37.7485962,Yosemite NP - Valley Visitor Center
-119.598185,37.743828,Yosemite NP Valley Lodge - 9006 Yosemite Lodge Dr Yosemite National Park CA 95389>209-372-1274
-119.587203,37.748903,Yosemite NP Valley Visitor Center - 9035 Village Dr Yosemite National Park CA 95389>209-372-0200
-108.68483,37.25027,Yucca House NM - 19751 Road B Cortez CO 81321>970-529-4465 
-142.79843,65,Yukon Charley Rivers National Preserve - Southeast Fairbanks AK 99780>907-547-2233 
-112.68013,37.22299,Zion NP - 2625 State St Mt Carmel UT 84755>435-772-3256 
-112.8749924,37.2336273,Zion NP - Entrance Station-East Entrance
-113.2255478,37.4535408,Zion NP - Kolob Canyons Visitor Center
-112.9802933,37.2092552,Zion NP - Zion Canyon Visitor Center
